date,from,value_m3
2022-08-02,United Kingdom,69285871.50723866
2022-08-03,Algeria,86081154.09894307
2022-08-03,Azerbaijan,32943113.95328182
2022-08-03,Libya,8309434.674482636
2022-08-03,LNG,284873288.8355982
2022-08-03,Norway,243532870.13944396
2022-08-03,Russia,108147553.65485388
2022-08-03,United Kingdom,75533285.13189448
2022-08-04,Algeria,86167247.35766941
2022-08-04,Azerbaijan,33509442.756905586
2022-08-04,Libya,6327251.620925481
2022-08-04,LNG,277112469.13580245
2022-08-04,Norway,243664805.906386
2022-08-04,Russia,105996154.38316013
2022-08-04,United Kingdom,45187922.835065275
2022-08-05,Algeria,88523691.44684252
2022-08-05,Azerbaijan,33437125.94368949
2022-08-05,Libya,6313690.736299849
2022-08-05,LNG,271631639.93249846
2022-08-05,Norway,243671704.43200994
2022-08-05,Russia,108005709.01501021
2022-08-05,United Kingdom,76575646.75370814
2022-08-06,Algeria,83790619.77084999
2022-08-06,Azerbaijan,32633492.672528643
2022-08-06,Libya,5337724.39825917
2022-08-06,LNG,247754890.30997425
2022-08-06,Norway,243404301.19904074
2022-08-06,Russia,106282866.89759302
2022-08-06,United Kingdom,77804744.8974154
2022-08-07,Algeria,84566034.6389555
2022-08-07,Azerbaijan,32648196.553868014
2022-08-07,Libya,5355679.81170619
2022-08-07,LNG,236836755.92859048
2022-08-07,Norway,243614956.69242385
2022-08-07,Russia,104994057.55395682
2022-08-07,United Kingdom,79494939.00879297
2022-08-08,Algeria,86464619.94848566
2022-08-08,Azerbaijan,33113720.046185274
2022-08-08,Libya,9725453.326227907
2022-08-08,LNG,276740888.3559819
2022-08-08,Norway,243609566.4801492
2022-08-08,Russia,102098054.39204192
2022-08-08,United Kingdom,82247007.87814192
2022-08-09,Algeria,89068518.42970067
2022-08-09,Azerbaijan,33361557.154276576
2022-08-09,Libya,6816372.413180566
2022-08-09,LNG,271918132.9602984
2022-08-09,Norway,243415477.59126034
2022-08-09,Russia,103084586.76614264
2022-08-09,United Kingdom,86179550.90150101
2022-08-10,Algeria,89268722.97717382
2022-08-10,Azerbaijan,33135064.481747933
2022-08-10,Libya,6306763.300470734
2022-08-10,LNG,272428189.89253044
2022-08-10,Norway,243470785.07860377
2022-08-10,Russia,103039454.16111554
2022-08-10,United Kingdom,87030650.87485567
2022-08-11,Algeria,89619037.39230838
2022-08-11,Azerbaijan,32816240.51869615
2022-08-11,Libya,4397046.540545342
2022-08-11,LNG,264815143.79607424
2022-08-11,Norway,243759052.61568522
2022-08-11,Russia,113418630.28688161
2022-08-11,United Kingdom,31975726.414424013
2022-08-12,Algeria,91310660.53823608
2022-08-12,Azerbaijan,32708244.69313438
2022-08-12,Libya,4383695.976552092
2022-08-12,LNG,261508979.12780884
2022-08-12,Norway,239617950.39523935
2022-08-12,Russia,112762113.45590195
2022-08-12,United Kingdom,87436211.64401811
2022-08-13,Algeria,76295529.97601917
2022-08-13,Azerbaijan,26326815.880628828
2022-08-13,Libya,3908759.392486011
2022-08-13,LNG,234986973.6211031
2022-08-13,Norway,225039099.74242827
2022-08-13,Russia,111946396.57163158
2022-08-13,United Kingdom,77282443.58291145
2022-08-14,Algeria,78755184.20818901
2022-08-14,Azerbaijan,23038299.404920507
2022-08-14,Libya,3920434.141575629
2022-08-14,LNG,209994122.74624744
2022-08-14,Norway,227103649.507061
2022-08-14,Russia,109879193.35642597
2022-08-14,United Kingdom,73913093.35642597
2022-08-15,Algeria,72685537.9696243
2022-08-15,Azerbaijan,23031427.213784527
2022-08-15,Libya,3909499.422684075
2022-08-15,LNG,210898253.6637357
2022-08-15,Norway,226737008.83737454
2022-08-15,Russia,109715430.6687983
2022-08-15,United Kingdom,78558511.25321963
2022-08-16,Algeria,86804853.53939071
2022-08-16,Azerbaijan,23034212.363442577
2022-08-16,Libya,5861435.029753975
2022-08-16,LNG,237162508.4821032
2022-08-16,Norway,229736678.18633983
2022-08-16,Russia,115968457.93587354
2022-08-16,United Kingdom,79413150.9103828
2022-08-17,Algeria,81090252.6867395
2022-08-17,Azerbaijan,23026132.605027087
2022-08-17,Libya,6856862.509992006
2022-08-17,LNG,235483990.5853095
2022-08-17,Norway,235811332.8004263
2022-08-17,Russia,108868944.01811883
2022-08-17,United Kingdom,79353213.10951239
2022-08-18,Algeria,88322245.93658406
2022-08-18,Azerbaijan,23022269.56212807
2022-08-18,Libya,5886501.64312994
2022-08-18,LNG,228283416.28919086
2022-08-18,Norway,238724546.73594457
2022-08-18,Russia,84254522.63966605
2022-08-18,United Kingdom,82102670.3614886
2022-08-19,Algeria,90336490.62971845
2022-08-19,Azerbaijan,23026122.39097611
2022-08-19,Libya,5878525.5351274535
2022-08-19,LNG,232905153.92130738
2022-08-19,Norway,243038666.40021315
2022-08-19,Russia,114016699.59143797
2022-08-19,United Kingdom,83231548.96527222
2022-08-20,Algeria,79202613.3759659
2022-08-20,Azerbaijan,23521262.72315481
2022-08-20,Libya,4394410.071942446
2022-08-20,LNG,245086789.94582114
2022-08-20,Norway,243785159.60564882
2022-08-20,Russia,110349386.83719692
2022-08-20,United Kingdom,81120105.22248867
2022-08-21,Algeria,77731160.22737366
2022-08-21,Azerbaijan,23514778.665956125
2022-08-21,Libya,4417888.800071054
2022-08-21,LNG,222593572.43094411
2022-08-21,Norway,242940592.574829
2022-08-21,Russia,110075645.35926814
2022-08-21,United Kingdom,86438404.14779288
2022-08-22,Algeria,90016372.05790922
2022-08-22,Azerbaijan,23525416.200373035
2022-08-22,Libya,6879732.747135624
2022-08-22,LNG,226295539.21307397
2022-08-22,Norway,242957945.48361313
2022-08-22,Russia,110140325.87263523
2022-08-22,United Kingdom,87527927.14273027
2022-08-23,Algeria,85931471.35624833
2022-08-23,Azerbaijan,23209784.35029754
2022-08-23,Libya,4932790.656363797
2022-08-23,LNG,255776612.3101519
2022-08-23,Norway,239659953.69926283
2022-08-23,Russia,114665161.6040501
2022-08-23,United Kingdom,86384743.3875122
2022-08-24,Algeria,92158632.02771117
2022-08-24,Azerbaijan,23545299.582556177
2022-08-24,Libya,4916660.982325251
2022-08-24,LNG,261630864.37516654
2022-08-24,Norway,239423007.95807797
2022-08-24,Russia,107657743.13882227
2022-08-24,United Kingdom,85608229.22994937
2022-08-25,Algeria,92400662.66986412
2022-08-25,Azerbaijan,23512770.849986676
2022-08-25,Libya,4909531.663558043
2022-08-25,LNG,246913586.81943333
2022-08-25,Norway,243102892.03304026
2022-08-25,Russia,113676818.10107468
2022-08-25,United Kingdom,86344640.14566125
2022-08-26,Algeria,93161066.34692246
2022-08-26,Azerbaijan,23625273.470112797
2022-08-26,Libya,4931316.280309086
2022-08-26,LNG,222272426.32560617
2022-08-26,Norway,238383154.52526867
2022-08-26,Russia,107419520.9183764
2022-08-26,United Kingdom,88026872.75957012
2022-08-27,Algeria,78394300.9148237
2022-08-27,Azerbaijan,26722790.301092457
2022-08-27,Libya,5864118.571809219
2022-08-27,LNG,281900836.3087308
2022-08-27,Norway,235051925.70388135
2022-08-27,Russia,109521293.59356959
2022-08-27,United Kingdom,83679733.51985079
2022-08-28,Algeria,78237673.1503686
2022-08-28,Azerbaijan,25165543.298694376
2022-08-28,Libya,5870506.350475175
2022-08-28,LNG,224247469.4910738
2022-08-28,Norway,237539253.35287327
2022-08-28,Russia,111431245.85931255
2022-08-28,United Kingdom,83125034.51461053
2022-08-29,Algeria,89419946.88693489
2022-08-29,Azerbaijan,28058042.63256062
2022-08-29,Libya,5869390.9761080025
2022-08-29,LNG,250214688.42703614
2022-08-29,Norway,230917480.41566747
2022-08-29,Russia,108690197.325695
2022-08-29,United Kingdom,82127789.05764277
2022-08-30,Algeria,92839746.51389998
2022-08-30,Azerbaijan,27945043.43192113
2022-08-30,Libya,6851179.7672972735
2022-08-30,LNG,297683451.8163247
2022-08-30,Norway,238106979.46531662
2022-08-30,Russia,104212621.01518784
2022-08-30,United Kingdom,85401124.04298782
2022-08-31,Algeria,96018534.77218226
2022-08-31,Azerbaijan,27662421.795896616
2022-08-31,Libya,6804284.927613464
2022-08-31,LNG,296960783.9950262
2022-08-31,Norway,243538620.54356512
2022-08-31,Russia,73277493.79074518
2022-08-31,United Kingdom,84423328.22630784
2022-09-01,Algeria,96871057.99804601
2022-09-01,Azerbaijan,27711269.29567457
2022-09-01,Libya,6848013.145039524
2022-09-01,LNG,285152309.9742428
2022-09-01,Norway,240979451.78967935
2022-09-01,Russia,80430596.41175948
2022-09-01,United Kingdom,84786530.01154631
2022-09-02,Algeria,95789420.37481126
2022-09-02,Azerbaijan,32282925.12656541
2022-09-02,Libya,4881447.375432987
2022-09-02,LNG,262218112.70983213
2022-09-02,Norway,238644453.73478994
2022-09-02,Russia,79310669.77529088
2022-09-02,United Kingdom,76320724.54924949
2022-09-03,Algeria,79644609.46798116
2022-09-03,Azerbaijan,32538373.745448086
2022-09-03,Libya,4886623.767652544
2022-09-03,LNG,233838927.16937563
2022-09-03,Norway,231419418.16324717
2022-09-03,Russia,76974837.46336263
2022-09-03,United Kingdom,82815926.55653253
2022-09-04,Algeria,80461613.9088729
2022-09-04,Azerbaijan,32581032.063238297
2022-09-04,Libya,4907915.178967937
2022-09-04,LNG,219856756.10622615
2022-09-04,Norway,229156100.38191667
2022-09-04,Russia,74843381.29496403
2022-09-04,United Kingdom,77626998.25917043
2022-09-05,Algeria,88653525.17985612
2022-09-05,Azerbaijan,32573690.647482015
2022-09-05,Libya,6846546.318500754
2022-09-05,LNG,249992952.5712763
2022-09-05,Norway,228948996.50945908
2022-09-05,Russia,70195691.80211386
2022-09-05,United Kingdom,75278118.19877431
2022-09-06,Algeria,91515364.95248246
2022-09-06,Azerbaijan,32552145.039523937
2022-09-06,Libya,4898841.815436539
2022-09-06,LNG,246157312.37232435
2022-09-06,Norway,242339245.73230305
2022-09-06,Russia,75356344.70201616
2022-09-06,United Kingdom,79148315.50759393
2022-09-07,Algeria,92048300.20428102
2022-09-07,Azerbaijan,32923451.10578204
2022-09-07,Libya,5864044.764188649
2022-09-07,LNG,283172650.50182074
2022-09-07,Norway,176324270.07727152
2022-09-07,Russia,77167077.62678745
2022-09-07,United Kingdom,85121008.94395594
2022-09-08,Algeria,91979627.94209076
2022-09-08,Azerbaijan,32901255.79536371
2022-09-08,Libya,5870460.165201172
2022-09-08,LNG,302441292.29949373
2022-09-08,Morocco,36347.98827604583
2022-09-08,Norway,217874354.41868728
2022-09-08,Russia,75841841.46016519
2022-09-08,United Kingdom,83602094.55546674
2022-09-09,Algeria,90597590.01687539
2022-09-09,Azerbaijan,33004426.147970513
2022-09-09,Libya,5882380.051514344
2022-09-09,LNG,320808524.3804956
2022-09-09,Morocco,1022.5597299937828
2022-09-09,Norway,204570383.56870058
2022-09-09,Russia,77818645.70565769
2022-09-09,United Kingdom,83902760.24513721
2022-09-10,Algeria,90925050.98143707
2022-09-10,Azerbaijan,33493251.088018473
2022-09-10,Libya,4915426.1479705125
2022-09-10,LNG,277819066.9686473
2022-09-10,Morocco,6368.86046718181
2022-09-10,Norway,204992047.76623145
2022-09-10,Russia,76520423.66107114
2022-09-10,United Kingdom,84382449.4093614
2022-09-11,Algeria,91669961.36424193
2022-09-11,Azerbaijan,33517794.74198419
2022-09-11,Libya,4908728.03979039
2022-09-11,LNG,254175578.55937472
2022-09-11,Morocco,104746.95798916422
2022-09-11,Norway,188545519.96624923
2022-09-11,Russia,77713122.47979394
2022-09-11,United Kingdom,84717568.62065902
2022-09-12,Algeria,94048137.490008
2022-09-12,Azerbaijan,33514315.480948575
2022-09-12,Libya,5888919.975131006
2022-09-12,LNG,272761541.16706634
2022-09-12,Morocco,14538.76898481215
2022-09-12,Norway,225837344.12470022
2022-09-12,Russia,74188781.06403765
2022-09-12,United Kingdom,84739140.04796162
2022-09-13,Algeria,95419331.11288747
2022-09-13,Azerbaijan,33324123.01270095
2022-09-13,Libya,5890947.419841904
2022-09-13,LNG,267404005.1514344
2022-09-13,Morocco,147339.72821742605
2022-09-13,Norway,223628036.72617462
2022-09-13,Russia,74930600.23092636
2022-09-13,United Kingdom,71396310.418332
2022-09-14,Algeria,93582804.86721733
2022-09-14,Azerbaijan,33529381.91668887
2022-09-14,Libya,5882413.002930989
2022-09-14,LNG,291639132.6050271
2022-09-14,Morocco,21692.33502087219
2022-09-14,Norway,228532248.20143884
2022-09-14,Russia,76675127.36477485
2022-09-14,United Kingdom,73134571.89803712
2022-09-15,Algeria,98921176.74749088
2022-09-15,Azerbaijan,33055891.81987743
2022-09-15,Libya,5868923.350208722
2022-09-15,LNG,303805690.3543832
2022-09-15,Morocco,142216.7155164757
2022-09-15,Norway,229396975.9392486
2022-09-15,Russia,76793394.79527488
2022-09-15,United Kingdom,73426808.55315748
2022-09-16,Algeria,93937990.23003818
2022-09-16,Azerbaijan,33075110.578204103
2022-09-16,Libya,5879670.308197886
2022-09-16,LNG,279717576.4899192
2022-09-16,Morocco,6679.0123456790125
2022-09-16,Norway,231082347.5441869
2022-09-16,Russia,75133911.27098322
2022-09-16,United Kingdom,84976790.84288125
2022-09-17,Algeria,86411787.54773958
2022-09-17,Azerbaijan,33066559.907629453
2022-09-17,Libya,4906854.072297717
2022-09-17,LNG,247074318.06554756
2022-09-17,Morocco,85269.20685673683
2022-09-17,Norway,228948828.84803268
2022-09-17,Russia,67959304.55635491
2022-09-17,United Kingdom,84945688.35598189
2022-09-18,Algeria,85568921.66266987
2022-09-18,Azerbaijan,33085416.200373035
2022-09-18,Libya,4907606.714628297
2022-09-18,LNG,238475624.9045208
2022-09-18,Morocco,61630.073718802734
2022-09-18,Norway,228616476.60538232
2022-09-18,Russia,67883113.42037481
2022-09-18,United Kingdom,85670208.93507417
2022-09-19,Algeria,81919646.5050182
2022-09-19,Azerbaijan,33067407.940314416
2022-09-19,Libya,5381213.51807443
2022-09-19,LNG,268607280.2380318
2022-09-19,Norway,237510979.0567546
2022-09-19,Russia,68686051.78079759
2022-09-19,United Kingdom,87256587.27240428
2022-09-20,Algeria,81281557.50954792
2022-09-20,Azerbaijan,32956558.042454924
2022-09-20,Libya,5392556.79900524
2022-09-20,LNG,323246107.2208899
2022-09-20,Morocco,1893.0633271160848
2022-09-20,Norway,239391992.23732123
2022-09-20,Russia,72446352.87325695
2022-09-20,United Kingdom,86646533.34221512
2022-09-21,Algeria,77994980.63771205
2022-09-21,Azerbaijan,30533791.81099565
2022-09-21,Libya,5392047.517541522
2022-09-21,LNG,347856228.0930811
2022-09-21,Morocco,249253.75255351275
2022-09-21,Norway,236179308.02913225
2022-09-21,Russia,71079470.64570566
2022-09-21,United Kingdom,82916884.52793321
2022-09-22,Algeria,89026850.78603783
2022-09-22,Azerbaijan,31298229.061195485
2022-09-22,Libya,5394937.649880095
2022-09-22,LNG,332507202.06057376
2022-09-22,Morocco,157521.62714273026
2022-09-22,Norway,229866320.7656097
2022-09-22,Russia,71303622.79065636
2022-09-22,United Kingdom,86616279.68736121
2022-09-23,Algeria,96573513.1006306
2022-09-23,Azerbaijan,31267185.362820853
2022-09-23,Libya,5396807.354116706
2022-09-23,LNG,303847473.93196553
2022-09-23,Norway,237374868.70059508
2022-09-23,Russia,70203592.05968559
2022-09-23,United Kingdom,85064570.01509902
2022-09-24,Algeria,107493207.47846168
2022-09-24,Azerbaijan,31321598.010480504
2022-09-24,Libya,4900589.483968381
2022-09-24,LNG,248085149.05409005
2022-09-24,Morocco,136992.36166622257
2022-09-24,Norway,221868533.38662404
2022-09-24,Russia,67238235.90016875
2022-09-24,United Kingdom,84589985.55822009
2022-09-25,Algeria,104225604.76063593
2022-09-25,Azerbaijan,31319406.075139888
2022-09-25,Libya,5881324.7180033745
2022-09-25,LNG,240530441.54010123
2022-09-25,Morocco,19455.013766764365
2022-09-25,Norway,226764571.8003375
2022-09-25,Russia,65201587.08588684
2022-09-25,United Kingdom,81926382.94697575
2022-09-26,Algeria,93062975.93036681
2022-09-26,Azerbaijan,31368060.840216715
2022-09-26,Libya,8322551.292299493
2022-09-26,LNG,263753938.555822
2022-09-26,Morocco,59468.1588062883
2022-09-26,Norway,219944778.08864015
2022-09-26,Russia,71637903.89910293
2022-09-26,United Kingdom,81483576.60538237
2022-09-27,Algeria,98367702.72670752
2022-09-27,Azerbaijan,32561641.620037302
2022-09-27,Libya,8311645.261568523
2022-09-27,LNG,253493252.66897592
2022-09-27,Norway,228279009.7255529
2022-09-27,Russia,70742002.0428102
2022-09-27,United Kingdom,84571859.79216626
2022-09-28,Algeria,96751517.27506883
2022-09-28,Azerbaijan,32584159.872102316
2022-09-28,Libya,7816540.101252331
2022-09-28,LNG,225992884.19042543
2022-09-28,Morocco,168409.62785327292
2022-09-28,Norway,239862270.8144595
2022-09-28,Russia,70491202.85993427
2022-09-28,United Kingdom,86997966.30251354
2022-09-29,Algeria,98621839.32853717
2022-09-29,Azerbaijan,32566531.39710454
2022-09-29,Libya,5881096.456168398
2022-09-29,LNG,250497124.09627852
2022-09-29,Morocco,126044.4089173106
2022-09-29,Norway,236021071.02762234
2022-09-29,Russia,72693855.0492939
2022-09-29,United Kingdom,83388514.85034195
2022-09-30,Algeria,101088747.13562483
2022-09-30,Azerbaijan,32568970.778932407
2022-09-30,Libya,5846250.643929301
2022-09-30,LNG,261944348.2192024
2022-09-30,Norway,227226916.34248155
2022-09-30,Russia,69979516.47570832
2022-09-30,United Kingdom,79473677.39586109
2022-10-01,Algeria,77039703.08197886
2022-10-01,Azerbaijan,32564249.48929745
2022-10-01,Libya,4880459.721111999
2022-10-01,LNG,239351785.14077625
2022-10-01,Morocco,340.1723065991651
2022-10-01,Norway,237602010.60484946
2022-10-01,Russia,65064911.892708056
2022-10-01,United Kingdom,70239076.38333778
2022-10-02,Algeria,86252888.80007105
2022-10-02,Azerbaijan,32552238.387068123
2022-10-02,Libya,4895997.246647127
2022-10-02,LNG,231449876.97841725
2022-10-02,Norway,244801960.06750154
2022-10-02,Russia,64031511.94599876
2022-10-02,United Kingdom,76740189.05764277
2022-10-03,Algeria,99881153.29958256
2022-10-03,Azerbaijan,32571103.916866507
2022-10-03,Libya,6344518.873789857
2022-10-03,LNG,287931985.931255
2022-10-03,Morocco,34042.36610711431
2022-10-03,Norway,243108000.23980814
2022-10-03,Russia,67841191.4024336
2022-10-03,United Kingdom,78428926.00586198
2022-10-04,Algeria,87442767.2972733
2022-10-04,Azerbaijan,32587256.77235989
2022-10-04,Libya,6343888.888888889
2022-10-04,LNG,317347415.6408207
2022-10-04,Morocco,149470.55688782307
2022-10-04,Norway,243646584.28812504
2022-10-04,Russia,70409058.9750422
2022-10-04,United Kingdom,83219239.6838085
2022-10-05,Algeria,94265079.13669065
2022-10-05,Azerbaijan,32595691.091571186
2022-10-05,Libya,7328281.552535749
2022-10-05,LNG,301513345.0039968
2022-10-05,Morocco,11809.21929123368
2022-10-05,Norway,244087933.99946707
2022-10-05,Russia,64161818.278710365
2022-10-05,United Kingdom,83170340.58086863
2022-10-06,Algeria,95445591.8820499
2022-10-06,Azerbaijan,35359997.4242828
2022-10-06,Libya,8798697.220001776
2022-10-06,LNG,280790278.85247356
2022-10-06,Morocco,54552.97983835154
2022-10-06,Norway,244487520.5613287
2022-10-06,Russia,67871416.55564436
2022-10-06,United Kingdom,80463974.68691714
2022-10-07,Algeria,95584421.44062527
2022-10-07,Azerbaijan,34371992.361666225
2022-10-07,Libya,8791248.601119105
2022-10-07,LNG,302340821.3873346
2022-10-07,Morocco,75149.39159783284
2022-10-07,Norway,244388943.7694289
2022-10-07,Russia,68975429.61186606
2022-10-07,United Kingdom,80112906.51922907
2022-10-08,Algeria,95826340.34994227
2022-10-08,Azerbaijan,33791705.65769606
2022-10-08,Libya,7340581.756816769
2022-10-08,LNG,255936275.05107024
2022-10-08,Morocco,163139.79927169374
2022-10-08,Norway,244369808.78408384
2022-10-08,Russia,67098686.73949729
2022-10-08,United Kingdom,72204161.4352962
2022-10-09,Algeria,95068734.43467449
2022-10-09,Azerbaijan,33769094.67981171
2022-10-09,Libya,5375027.444710898
2022-10-09,LNG,239520803.63264942
2022-10-09,Morocco,62638.06732391864
2022-10-09,Norway,244405037.55218047
2022-10-09,Russia,62597237.498889774
2022-10-09,United Kingdom,73773747.89057644
