date,destination_region,commodity_group,Pricecap: 2021H1 - EU imports + EU/GB/NO ships,Pricecap: 2021H1 - EU imports only,Pricecap: SRMC - EU imports + EU/GB/NO ships,Pricecap: SRMC - EU imports only,Without price cap,unit
2022-09-12,China,gas,6693366.736492445,6693366.736492445,6693366.736492445,6693366.736492445,6693366.736492445,EUR
2022-09-12,China,oil,127182381.77371304,127182381.77371304,127182381.77371304,127182381.77371304,127182381.77371304,EUR
2022-09-12,EU,gas,14333976.129833305,14333976.129833305,9815514.54831261,9815514.54831261,72419582.32059495,EUR
2022-09-12,EU,oil,83061978.31159605,83061978.31159605,73691025.63743995,73691025.63743995,83977768.0537951,EUR
2022-09-12,India,coal,6983508.1332120625,16510408.977709275,3130812.0208,16510408.977709275,16510408.977709275,EUR
2022-09-12,India,oil,55707171.068260886,55707171.068260886,45932546.350583196,55707171.068260886,55707171.068260886,EUR
2022-09-12,Others,coal,24228776.42205789,24228776.42205789,24228776.42205789,24228776.42205789,24228776.42205789,EUR
2022-09-12,Others,gas,35028725.03221309,64864258.47536647,34439233.672820136,64864258.47536647,64864258.47536647,EUR
2022-09-12,Others,oil,35771912.28303022,35771912.28303022,35771912.28303022,35771912.28303022,35771912.28303022,EUR
2022-09-12,Turkey,coal,3680813.164144792,7601643.926692274,1650164.0552,7601643.926692274,7601643.926692274,EUR
2022-09-12,Turkey,gas,32179078.517963514,32179078.517963514,32179078.517963514,32179078.517963514,32179078.517963514,EUR
2022-09-12,Turkey,oil,103873395.50200865,103873395.50200865,103873395.50200865,103873395.50200865,103873395.50200865,EUR
2022-09-12,United Kingdom,oil,60425084.252525635,60425084.252525635,72656948.78322269,72656948.78322269,78390242.32002047,EUR
2022-09-13,China,coal,5766864.133261712,10297128.503495395,2585372.1662999997,10297128.503495395,10297128.503495395,EUR
2022-09-13,China,gas,87108221.28021583,87108221.28021583,87108221.28021583,87108221.28021583,87108221.28021583,EUR
2022-09-13,China,oil,74460821.28088886,74460821.28088886,74460821.28088886,74460821.28088886,74460821.28088886,EUR
2022-09-13,EU,gas,14552751.719200402,14552751.719200402,10117269.020762349,10117269.020762349,73524902.7606738,EUR
2022-09-13,EU,oil,132534850.51908314,132534850.51908314,118788304.83056347,118788304.83056347,133773735.94068281,EUR
2022-09-13,India,coal,8401924.07180312,19565509.266409498,3766709.2785,19565509.266409498,19565509.266409498,EUR
2022-09-13,India,oil,70925256.8749163,70925256.8749163,70925256.8749163,70925256.8749163,70925256.8749163,EUR
2022-09-13,Others,coal,5157386.45376966,5157386.45376966,5157386.45376966,5157386.45376966,5157386.45376966,EUR
2022-09-13,Others,gas,3204434.0589449652,3204434.0589449652,3204434.0589449652,3204434.0589449652,3204434.0589449652,EUR
2022-09-13,Others,oil,110600881.24414839,110600881.24414839,110600881.24414839,110600881.24414839,110600881.24414839,EUR
2022-09-13,South Korea,coal,12526979.127330517,12526979.127330517,12526979.127330517,12526979.127330517,12526979.127330517,EUR
2022-09-13,Turkey,gas,32164563.42355794,32164563.42355794,32164563.42355794,32164563.42355794,32164563.42355794,EUR
2022-09-14,China,gas,6814548.481329886,6814548.481329886,6814548.481329886,6814548.481329886,6814548.481329886,EUR
2022-09-14,China,oil,74259897.78814268,74259897.78814268,74259897.78814268,74259897.78814268,74259897.78814268,EUR
2022-09-14,EU,gas,14892662.734928492,14892662.734928492,10338631.373364745,10338631.373364745,75242236.00877123,EUR
2022-09-14,EU,oil,4734123.203068512,4734123.203068512,4734123.203068512,4734123.203068512,4734123.203068512,EUR
2022-09-14,Others,coal,21178885.614624105,21178885.614624105,21178885.614624105,21178885.614624105,21178885.614624105,EUR
2022-09-14,Others,gas,3585259.5434393366,3585259.5434393366,3585259.5434393366,3585259.5434393366,3585259.5434393366,EUR
2022-09-14,Others,oil,62866700.50906875,62866700.50906875,62866700.50906875,62866700.50906875,62866700.50906875,EUR
2022-09-14,Turkey,coal,20942260.37718982,41793047.336918555,9388731.176500002,41793047.336918555,41793047.336918555,EUR
2022-09-14,Turkey,gas,32166682.072255917,32166682.072255917,32166682.072255917,32166682.072255917,32166682.072255917,EUR
2022-09-14,Turkey,oil,5718627.457687977,5718627.457687977,5718627.457687977,5718627.457687977,5718627.457687977,EUR
2022-09-15,China,gas,6805998.340381933,6805998.340381933,6805998.340381933,6805998.340381933,6805998.340381933,EUR
2022-09-15,China,oil,74159790.37832455,74159790.37832455,74159790.37832455,74159790.37832455,74159790.37832455,EUR
2022-09-15,EU,gas,14915743.607264373,14915743.607264373,10354964.523173017,10354964.523173017,75358847.55598041,EUR
2022-09-15,EU,oil,259074668.21495643,259074668.21495643,222035049.89637348,222035049.89637348,265575111.79611164,EUR
2022-09-15,Others,gas,71760565.27701636,71760565.27701636,71760565.27701636,71760565.27701636,71760565.27701636,EUR
2022-09-15,Others,oil,85661228.85574971,85661228.85574971,85661228.85574971,85661228.85574971,85661228.85574971,EUR
2022-09-15,South Korea,coal,1371395.9433887505,1371395.9433887505,1371395.9433887505,1371395.9433887505,1371395.9433887505,EUR
2022-09-15,Turkey,gas,32125910.918857,32125910.918857,32125910.918857,32125910.918857,32125910.918857,EUR
2022-09-15,Turkey,oil,122983446.61964223,149948330.1210863,136178835.69595903,149948330.1210863,149948330.1210863,EUR
2022-09-16,China,gas,43426625.86596098,104439050.74356295,43095653.714652225,104439050.74356295,104439050.74356295,EUR
2022-09-16,China,oil,125614440.80806226,127958115.7620534,115156984.1637648,127958115.7620534,127958115.7620534,EUR
2022-09-16,EU,gas,14593965.235710938,14593965.235710938,10097210.739109568,10097210.739109568,73733125.9099676,EUR
2022-09-16,EU,oil,113472919.37868759,113472919.37868759,113472919.37868759,113472919.37868759,113472919.37868759,EUR
2022-09-16,Others,coal,14815083.98109524,14815083.98109524,14815083.98109524,14815083.98109524,14815083.98109524,EUR
2022-09-16,Others,gas,4755868.070547833,4755868.070547833,4755868.070547833,4755868.070547833,4755868.070547833,EUR
2022-09-16,Others,oil,201292500.9244382,201292500.9244382,201292500.9244382,201292500.9244382,201292500.9244382,EUR
2022-09-16,South Korea,oil,10869136.2962423,10869136.2962423,10869136.2962423,10869136.2962423,10869136.2962423,EUR
2022-09-16,Turkey,coal,18838977.788701564,37726797.14273071,8445797.87055,37726797.14273071,37726797.14273071,EUR
2022-09-16,Turkey,gas,31987375.62980616,31987375.62980616,31987375.62980616,31987375.62980616,31987375.62980616,EUR
2022-09-16,Turkey,oil,83344881.28569241,83344881.28569241,83344881.28569241,83344881.28569241,83344881.28569241,EUR
2022-09-16,United States,oil,2048947.655935367,2048947.655935367,2048947.655935367,2048947.655935367,2048947.655935367,EUR
2022-09-17,China,coal,33966837.640664734,56465939.981704175,18322150.50085365,56465939.981704175,56465939.981704175,EUR
2022-09-17,China,gas,6728440.155735159,6728440.155735159,6728440.155735159,6728440.155735159,6728440.155735159,EUR
2022-09-17,China,oil,239119461.50717133,239119461.50717133,239119461.50717133,239119461.50717133,239119461.50717133,EUR
2022-09-17,EU,gas,13205042.07794507,13205042.07794507,9140257.760926934,9140257.760926934,66715866.07572957,EUR
2022-09-17,EU,oil,29423764.36965163,29423764.36965163,33455854.214216065,33455854.214216065,34178828.592060894,EUR
2022-09-17,India,coal,7064389.7951562805,16522911.732748717,3167072.4897000003,16522911.732748717,16522911.732748717,EUR
2022-09-17,Others,coal,11316390.091306023,11316390.091306023,11316390.091306023,11316390.091306023,11316390.091306023,EUR
2022-09-17,Others,gas,3951305.049936003,3951305.049936003,3951305.049936003,3951305.049936003,3951305.049936003,EUR
2022-09-17,Others,oil,103430544.33572343,103430544.33572343,103430544.33572343,103430544.33572343,103430544.33572343,EUR
2022-09-17,South Korea,coal,17866176.477298725,17866176.477298725,17866176.477298725,17866176.477298725,17866176.477298725,EUR
2022-09-17,Turkey,coal,18825305.845023453,37874772.286768526,8439668.532,37874772.286768526,37874772.286768526,EUR
2022-09-17,Turkey,gas,31799634.551783804,31799634.551783804,31799634.551783804,31799634.551783804,31799634.551783804,EUR
2022-09-17,United States,oil,28579002.90504767,28579002.90504767,28579002.90504767,28579002.90504767,28579002.90504767,EUR
2022-09-18,China,coal,10752618.062384218,14797890.58868788,7947480.293424504,14797890.58868788,14797890.58868788,EUR
2022-09-18,China,gas,6711627.651965491,6711627.651965491,6711627.651965491,6711627.651965491,6711627.651965491,EUR
2022-09-18,China,oil,133522733.19019201,147348007.75236797,121368735.69403362,147348007.75236797,147348007.75236797,EUR
2022-09-18,EU,coal,0,0,0,0,0,EUR
2022-09-18,EU,gas,20604768.58545957,20604768.58545957,16460973.19049875,16460973.19049875,90874738.29847911,EUR
2022-09-18,EU,oil,126157636.27929825,126157636.27929825,112392618.76353274,112392618.76353274,133978545.7325305,EUR
2022-09-18,India,oil,60228085.28113043,74162179.8731743,47978422.53329125,74162179.8731743,74162179.8731743,EUR
2022-09-18,Others,coal,7452423.425697158,7452423.425697158,7452423.425697158,7452423.425697158,7452423.425697158,EUR
2022-09-18,Others,gas,3439886.278989226,3439886.278989226,3439886.278989226,3439886.278989226,3439886.278989226,EUR
2022-09-18,South Korea,coal,19695746.298070345,19695746.298070345,19695746.298070345,19695746.298070345,19695746.298070345,EUR
2022-09-18,Turkey,gas,31601304.23537701,31601304.23537701,31601304.23537701,31601304.23537701,31601304.23537701,EUR
2022-09-18,Turkey,oil,26289133.570389576,26289133.570389576,26289133.570389576,26289133.570389576,26289133.570389576,EUR
2022-09-19,China,coal,11686775.885490783,15501115.940450147,9041266.182718286,15501115.940450147,15501115.940450147,EUR
2022-09-19,China,gas,6706431.806810922,6706431.806810922,6706431.806810922,6706431.806810922,6706431.806810922,EUR
2022-09-19,China,oil,73614069.78669435,73614069.78669435,73614069.78669435,73614069.78669435,73614069.78669435,EUR
2022-09-19,EU,coal,0,0,0,0,0,EUR
2022-09-19,EU,gas,17931587.179946687,17931587.179946687,13787187.456580248,13787187.456580248,82304223.14638236,EUR
2022-09-19,EU,oil,98732881.09957418,98732881.09957418,88725149.5986527,88725149.5986527,99570213.40702167,EUR
2022-09-19,India,oil,72777104.52312511,72777104.52312511,72777104.52312511,72777104.52312511,72777104.52312511,EUR
2022-09-19,Others,coal,44431144.77328894,44431144.77328894,44431144.77328894,44431144.77328894,44431144.77328894,EUR
2022-09-19,Others,gas,3837346.640139572,3837346.640139572,3837346.640139572,3837346.640139572,3837346.640139572,EUR
2022-09-19,Others,oil,123060212.9624094,123060212.9624094,123060212.9624094,123060212.9624094,123060212.9624094,EUR
2022-09-19,South Korea,coal,1389889.6018845912,1389889.6018845912,1389889.6018845912,1389889.6018845912,1389889.6018845912,EUR
2022-09-19,Turkey,coal,9682316.065414265,20353666.185942218,4340728.32,20353666.185942218,20353666.185942218,EUR
2022-09-19,Turkey,gas,31385083.421888016,31385083.421888016,31385083.421888016,31385083.421888016,31385083.421888016,EUR
2022-09-19,Turkey,oil,73600017.02582122,73600017.02582122,73600017.02582122,73600017.02582122,73600017.02582122,EUR
2022-09-20,China,coal,35687856.31487051,51567928.47173034,24532845.515920885,51567928.47173034,51567928.47173034,EUR
2022-09-20,China,gas,81504689.06652595,81504689.06652595,81504689.06652595,81504689.06652595,81504689.06652595,EUR
2022-09-20,China,oil,97588198.20777072,97588198.20777072,97588198.20777072,97588198.20777072,97588198.20777072,EUR
2022-09-20,EU,gas,14046890.147602746,14046890.147602746,9766677.805738809,9766677.805738809,70969137.1171902,EUR
2022-09-20,EU,oil,122280267.52044466,122280267.52044466,107684446.84679365,107684446.84679365,123106879.75845066,EUR
2022-09-20,India,oil,71045471.52784239,71045471.52784239,71045471.52784239,71045471.52784239,71045471.52784239,EUR
2022-09-20,Others,coal,37617924.69898323,37617924.69898323,37617924.69898323,37617924.69898323,37617924.69898323,EUR
2022-09-20,Others,gas,3785139.464946001,3785139.464946001,3785139.464946001,3785139.464946001,3785139.464946001,EUR
2022-09-20,Others,oil,142258494.58260182,142258494.58260182,142258494.58260182,142258494.58260182,142258494.58260182,EUR
2022-09-20,South Korea,coal,59980664.931404464,59980664.931404464,59980664.931404464,59980664.931404464,59980664.931404464,EUR
2022-09-20,Turkey,gas,31208690.04300248,31208690.04300248,31208690.04300248,31208690.04300248,31208690.04300248,EUR
2022-09-20,Turkey,oil,3481223.3204478514,3481223.3204478514,3481223.3204478514,3481223.3204478514,3481223.3204478514,EUR
2022-09-21,China,gas,6695617.309964135,6695617.309964135,6695617.309964135,6695617.309964135,6695617.309964135,EUR
2022-09-21,China,oil,141890065.7226684,156915721.39065692,128957429.07147591,156915721.39065692,156915721.39065692,EUR
2022-09-21,EU,gas,13811224.612389823,13811224.612389823,9725414.33027614,9725414.33027614,69778483.56280355,EUR
2022-09-21,EU,oil,185052239.9321076,185052239.9321076,179504503.41574267,179504503.41574267,185052239.9321076,EUR
2022-09-21,India,coal,28864785.995383903,66362539.95684944,12940518.897999998,66362539.95684944,66362539.95684944,EUR
2022-09-21,Others,coal,5209220.792370678,5209220.792370678,5209220.792370678,5209220.792370678,5209220.792370678,EUR
2022-09-21,Others,gas,3561504.4700140706,3561504.4700140706,3561504.4700140706,3561504.4700140706,3561504.4700140706,EUR
2022-09-21,Others,oil,54608793.92056963,54608793.92056963,54608793.92056963,54608793.92056963,54608793.92056963,EUR
2022-09-21,South Korea,coal,3445029.961492804,3445029.961492804,3445029.961492804,3445029.961492804,3445029.961492804,EUR
2022-09-21,Turkey,coal,8643710.485806432,17056372.518237904,3875105.7745,17056372.518237904,17056372.518237904,EUR
2022-09-21,Turkey,gas,30909311.794522177,30909311.794522177,30909311.794522177,30909311.794522177,30909311.794522177,EUR
2022-09-21,Turkey,oil,57730111.52854688,57730111.52854688,57730111.52854688,57730111.52854688,57730111.52854688,EUR
2022-09-21,United Kingdom,oil,87943895.69902843,87943895.69902843,101015031.93550368,101015031.93550368,106896079.07866535,EUR
2022-09-21,United States,oil,12512023.11202068,12512023.11202068,12251637.563813083,12512023.11202068,12512023.11202068,EUR
2022-09-22,China,coal,24849684.890632354,29367297.848089747,21567997.436209068,29367297.848089747,29367297.848089747,EUR
2022-09-22,China,gas,6709454.316296883,6709454.316296883,6709454.316296883,6709454.316296883,6709454.316296883,EUR
2022-09-22,China,oil,210431327.23464274,210431327.23464274,201666743.4427491,210431327.23464274,210431327.23464274,EUR
2022-09-22,EU,coal,0,0,0,0,0,EUR
2022-09-22,EU,gas,13872885.283147596,13872885.283147596,9787749.530277016,9787749.530277016,70090011.91902788,EUR
2022-09-22,EU,oil,55034855.597642265,55034855.597642265,58194892.82476859,58194892.82476859,59543066.45342921,EUR
2022-09-22,India,coal,20212781.438621596,46381053.61131518,9061694.7664,46381053.61131518,46381053.61131518,EUR
2022-09-22,India,oil,58120874.35919609,58120874.35919609,47387844.2849119,58120874.35919609,58120874.35919609,EUR
2022-09-22,Others,coal,37838285.7565534,37838285.7565534,37838285.7565534,37838285.7565534,37838285.7565534,EUR
2022-09-22,Others,gas,24220962.91981294,24220962.91981294,24220962.91981294,24220962.91981294,24220962.91981294,EUR
2022-09-22,Others,oil,112746600.10534538,112746600.10534538,112746600.10534538,112746600.10534538,112746600.10534538,EUR
2022-09-22,South Korea,coal,7702218.052422669,7702218.052422669,7702218.052422669,7702218.052422669,7702218.052422669,EUR
2022-09-22,Turkey,gas,30630157.86230602,30630157.86230602,30630157.86230602,30630157.86230602,30630157.86230602,EUR
2022-09-22,United States,oil,12917725.173246749,12917725.173246749,12779711.828310829,12917725.173246749,12917725.173246749,EUR
2022-09-23,China,coal,6530263.520223104,11339883.278147712,2927615.625,11339883.278147712,11339883.278147712,EUR
2022-09-23,China,gas,43369042.86823354,104435684.7612983,44245673.606724754,104435684.7612983,104435684.7612983,EUR
2022-09-23,China,oil,72909966.0939375,72909966.0939375,72909966.0939375,72909966.0939375,72909966.0939375,EUR
2022-09-23,EU,gas,13658862.493465496,13658862.493465496,9764078.14750684,9764078.14750684,69008704.0603098,EUR
2022-09-23,EU,oil,222615046.3473585,222615046.3473585,209102896.89319783,209102896.89319783,226582039.63068187,EUR
2022-09-23,India,coal,8598329.81979568,19472780.49986697,3854760.9375,19472780.49986697,19472780.49986697,EUR
2022-09-23,India,oil,106097585.81697932,106097585.81697932,100003172.42188042,106097585.81697932,106097585.81697932,EUR
2022-09-23,Others,gas,33988534.14971775,33988534.14971775,33988534.14971775,33988534.14971775,33988534.14971775,EUR
2022-09-23,Others,oil,88793864.84071088,88793864.84071088,88793864.84071088,88793864.84071088,88793864.84071088,EUR
2022-09-23,South Korea,coal,27712877.49304895,27712877.49304895,27712877.49304895,27712877.49304895,27712877.49304895,EUR
2022-09-23,South Korea,oil,6845069.421295563,6845069.421295563,6845069.421295563,6845069.421295563,6845069.421295563,EUR
